zaman,hiz,hiz_setpoint,heading,yon_setpoint,thrust_sol,thrust_sag
2026-07-17T10:01:04+00:00,1.026,1.000,3.1352,3.142,8.23,7.56
2026-07-17T10:01:04.100000+00:00,1.032,1.000,-3.1181,3.142,5.22,10.52
2026-07-17T10:01:04.200000+00:00,1.029,1.000,3.1362,3.142,7.89,7.87
2026-07-17T10:01:04.300000+00:00,1.028,1.000,3.1161,3.142,8.35,7.43
2026-07-17T10:01:04.400000+00:00,1.031,1.000,3.0774,3.142,8.45,7.31
2026-07-17T10:01:04.500000+00:00,0.993,1.000,3.1376,3.142,6.60,9.45
2026-07-17T10:01:04.600000+00:00,1.015,1.000,-3.1001,3.142,9.18,6.70
2026-07-17T10:01:04.700000+00:00,1.024,1.000,-3.0866,3.142,9.74,6.06
2026-07-17T10:01:04.800000+00:00,0.971,1.000,-3.1349,3.142,8.67,7.56
2026-07-17T10:01:04.900000+00:00,1.011,1.000,-3.1333,3.142,7.28,8.64
2026-07-17T10:01:05+00:00,0.957,1.000,3.1222,3.142,9.17,7.17
2026-07-17T10:01:05.100000+00:00,0.999,1.000,3.1357,3.142,7.44,8.57
2026-07-17T10:01:05.200000+00:00,0.913,1.000,3.1213,3.142,9.87,6.83
2026-07-17T10:01:05.300000+00:00,1.051,1.000,-3.1141,3.142,7.57,8.02
2026-07-17T10:01:05.400000+00:00,0.988,1.000,3.1340,3.142,7.08,9.01
2026-07-17T10:01:05.500000+00:00,0.942,1.000,3.1053,3.142,8.18,8.29
2026-07-17T10:01:05.600000+00:00,1.045,1.000,-3.1296,3.142,7.16,8.48
2026-07-17T10:01:05.700000+00:00,1.041,1.000,3.1230,3.142,8.27,7.41
2026-07-17T10:01:05.800000+00:00,0.963,1.000,3.0901,3.142,8.17,8.13
2026-07-17T10:01:05.900000+00:00,0.977,1.000,-3.1063,3.142,8.12,8.06
2026-07-17T10:01:06+00:00,1.045,1.000,3.1379,3.142,7.91,7.73
2026-07-17T10:01:06.100000+00:00,0.965,1.000,-3.0938,3.142,6.18,10.10
2026-07-17T10:01:06.200000+00:00,1.043,1.000,3.1260,3.142,7.90,7.75
2026-07-17T10:01:06.300000+00:00,1.030,1.000,-3.1345,3.142,7.76,8.00
2026-07-17T10:01:06.400000+00:00,1.003,1.000,3.1304,3.142,6.70,9.28
2026-07-17T10:01:06.500000+00:00,1.030,1.000,-3.0855,3.142,9.69,6.07
2026-07-17T10:01:06.600000+00:00,1.006,1.000,3.1178,3.142,7.00,8.95
2026-07-17T10:01:06.700000+00:00,1.025,1.000,-3.1238,3.142,9.34,6.46
2026-07-17T10:01:06.800000+00:00,0.974,1.000,3.1377,3.142,8.98,7.23
2026-07-17T10:01:06.900000+00:00,0.984,1.000,3.1292,3.142,10.02,6.11
2026-07-17T10:01:07+00:00,0.976,1.000,-3.1302,3.142,6.00,10.19
2026-07-17T10:01:07.100000+00:00,0.982,1.000,-3.1363,3.142,8.58,7.57
2026-07-17T10:01:07.200000+00:00,1.022,1.000,3.1199,3.142,5.87,9.96
2026-07-17T10:01:07.300000+00:00,0.969,1.000,3.1398,3.142,9.51,6.74
2026-07-17T10:01:07.400000+00:00,1.032,1.000,3.1381,3.142,8.79,6.96
2026-07-17T10:01:07.500000+00:00,1.033,1.000,3.1225,3.142,8.50,7.24
2026-07-17T10:01:07.600000+00:00,0.972,1.000,3.1303,3.142,7.29,8.93
2026-07-17T10:01:07.700000+00:00,0.966,1.000,-3.1043,3.142,8.83,7.45
2026-07-17T10:01:07.800000+00:00,1.022,1.000,3.1395,3.142,6.76,9.06
2026-07-17T10:01:07.900000+00:00,1.005,1.000,-3.1183,3.142,5.88,10.09
2026-07-17T10:01:08+00:00,0.992,1.000,-3.1288,3.142,8.15,7.91
2026-07-17T10:01:08.100000+00:00,0.999,1.000,-3.1154,3.142,9.57,6.43
2026-07-17T10:01:08.200000+00:00,1.004,1.000,-3.1185,3.142,8.44,7.53
2026-07-17T10:01:08.300000+00:00,0.973,1.000,3.1175,3.142,8.94,7.28
2026-07-17T10:01:08.400000+00:00,0.999,1.000,-3.0953,3.142,8.09,7.92
2026-07-17T10:01:08.500000+00:00,1.016,1.000,-3.1108,3.142,8.97,6.91
2026-07-17T10:01:08.600000+00:00,1.016,1.000,-3.0941,3.142,8.33,7.54
2026-07-17T10:01:08.700000+00:00,0.986,1.000,-3.1359,3.142,9.84,6.27
2026-07-17T10:01:08.800000+00:00,0.978,1.000,3.1131,3.142,11.09,5.09
2026-07-17T10:01:08.900000+00:00,0.987,1.000,-3.1354,3.142,7.61,8.49
2026-07-17T10:01:09+00:00,0.979,1.000,-3.1260,3.142,8.07,8.10
2026-07-17T10:01:09.100000+00:00,1.014,1.000,3.1168,3.142,5.78,10.11
2026-07-17T10:01:09.200000+00:00,0.967,1.000,3.1337,3.142,9.50,6.76
2026-07-17T10:01:09.300000+00:00,1.005,1.000,3.1232,3.142,6.86,9.10
2026-07-17T10:01:09.400000+00:00,0.990,1.000,3.1377,3.142,8.03,8.05
2026-07-17T10:01:09.500000+00:00,1.009,1.000,-3.0951,3.142,6.42,9.51
2026-07-17T10:01:09.600000+00:00,0.982,1.000,3.1309,3.142,8.08,8.06
2026-07-17T10:01:09.700000+00:00,1.013,1.000,3.0988,3.142,8.63,7.27
2026-07-17T10:01:09.800000+00:00,1.028,1.000,3.1256,3.142,9.12,6.65
2026-07-17T10:01:09.900000+00:00,1.023,1.000,-3.1322,3.142,7.92,7.90
2026-07-17T10:01:10+00:00,0.989,1.000,3.1170,3.142,5.88,10.21
2026-07-17T10:01:10.100000+00:00,0.958,1.000,-3.1308,3.142,8.44,7.90
2026-07-17T10:01:10.200000+00:00,0.997,1.000,-3.0960,3.142,9.35,6.67
2026-07-17T10:01:10.300000+00:00,1.031,1.000,3.1113,3.142,8.65,7.11
2026-07-17T10:01:10.400000+00:00,1.008,1.000,-3.1009,3.142,10.32,5.61
2026-07-17T10:01:10.500000+00:00,0.998,1.000,3.1289,3.142,9.53,6.48
2026-07-17T10:01:10.600000+00:00,0.952,1.000,-3.1354,3.142,8.76,7.62
2026-07-17T10:01:10.700000+00:00,0.996,1.000,-3.1052,3.142,6.45,9.58
2026-07-17T10:01:10.800000+00:00,1.013,1.000,-3.1074,3.142,9.00,6.90
2026-07-17T10:01:10.900000+00:00,1.036,1.000,-3.1327,3.142,8.20,7.51
2026-07-17T10:01:11+00:00,0.978,1.000,3.1130,3.142,7.82,8.36
2026-07-17T10:01:11.100000+00:00,0.986,1.000,-3.1317,3.142,7.72,8.39
2026-07-17T10:01:11.200000+00:00,1.026,1.000,3.1121,3.142,5.79,10.00
2026-07-17T10:01:11.300000+00:00,0.941,1.000,3.0968,3.142,6.18,10.29
2026-07-17T10:01:11.400000+00:00,1.051,1.000,3.1144,3.142,7.22,8.37
2026-07-17T10:01:11.500000+00:00,0.996,1.000,3.1415,3.142,7.18,8.84
2026-07-17T10:01:11.600000+00:00,1.031,1.000,3.1265,3.142,8.81,6.95
2026-07-17T10:01:11.700000+00:00,1.016,1.000,3.1043,3.142,6.94,8.93
2026-07-17T10:01:11.800000+00:00,1.005,1.000,3.1180,3.142,6.27,9.69
2026-07-17T10:01:11.900000+00:00,0.973,1.000,-3.1122,3.142,8.83,7.38
2026-07-17T10:01:12+00:00,0.972,1.000,-3.0879,3.142,7.18,9.05
2026-07-17T10:01:12.100000+00:00,1.009,1.000,-3.1375,3.142,6.96,8.97
2026-07-17T10:01:12.200000+00:00,1.039,1.000,3.1244,3.142,8.68,7.01
2026-07-17T10:01:12.300000+00:00,0.984,1.000,3.1388,3.142,6.04,10.09
2026-07-17T10:01:12.400000+00:00,0.986,1.000,-3.1261,3.142,8.52,7.59
2026-07-17T10:01:12.500000+00:00,0.987,1.000,-3.0763,3.142,6.93,9.18
2026-07-17T10:01:12.600000+00:00,1.010,1.000,-3.1089,3.142,8.18,7.74
2026-07-17T10:01:12.700000+00:00,1.033,1.000,3.1365,3.142,7.83,7.90
2026-07-17T10:01:12.800000+00:00,1.054,1.000,3.1131,3.142,6.18,9.39
2026-07-17T10:01:12.900000+00:00,1.044,1.000,3.1037,3.142,7.03,8.62
2026-07-17T10:01:13+00:00,1.013,1.000,3.0931,3.142,5.97,9.93
2026-07-17T10:01:13.100000+00:00,0.992,1.000,3.1203,3.142,9.00,7.06
2026-07-17T10:01:13.200000+00:00,1.013,1.000,-3.1250,3.142,7.02,8.88
2026-07-17T10:01:13.300000+00:00,0.989,1.000,-3.1316,3.142,9.62,6.47
2026-07-17T10:01:13.400000+00:00,0.974,1.000,-3.1163,3.142,4.75,11.46
2026-07-17T10:01:13.500000+00:00,1.066,1.000,3.1201,3.142,7.81,7.66
2026-07-17T10:01:13.600000+00:00,0.997,1.000,3.1208,3.142,8.44,7.59
2026-07-17T10:01:13.700000+00:00,0.993,1.000,3.1093,3.142,8.16,7.89
2026-07-17T10:01:13.800000+00:00,1.040,1.000,-3.1303,3.142,7.39,8.30
2026-07-17T10:01:13.900000+00:00,0.972,1.000,-3.1179,3.142,9.18,7.04
2026-07-17T10:01:14+00:00,0.993,1.000,-3.1236,3.142,9.77,6.28
2026-07-17T10:01:14.100000+00:00,0.999,1.000,-3.1271,3.142,9.73,6.27
2026-07-17T10:01:14.200000+00:00,0.995,1.000,3.0997,3.142,10.03,6.01
2026-07-17T10:01:14.300000+00:00,1.007,1.000,-3.1360,3.142,7.47,8.47
2026-07-17T10:01:14.400000+00:00,0.991,1.000,-3.0927,3.142,8.48,7.59
2026-07-17T10:01:14.500000+00:00,0.948,1.000,-3.1323,3.142,10.94,5.47
2026-07-17T10:01:14.600000+00:00,0.976,1.000,-3.1405,3.142,9.87,6.32
2026-07-17T10:01:14.700000+00:00,1.010,1.000,3.1396,3.142,7.79,8.13
2026-07-17T10:01:14.800000+00:00,0.967,1.000,-3.1173,3.142,9.36,6.91
2026-07-17T10:01:14.900000+00:00,0.966,1.000,-3.1265,3.142,7.38,8.89
2026-07-17T10:01:15+00:00,1.009,1.000,-3.1357,3.142,8.65,7.28
2026-07-17T10:01:15.100000+00:00,1.008,1.000,-3.1203,3.142,7.91,8.02
2026-07-17T10:01:15.200000+00:00,0.978,1.000,-3.1361,3.142,10.10,6.08
2026-07-17T10:01:15.300000+00:00,1.010,1.000,3.1290,3.142,7.59,8.34
2026-07-17T10:01:15.400000+00:00,0.985,1.000,3.1345,3.142,8.34,7.79
2026-07-17T10:01:15.500000+00:00,0.966,1.000,3.1119,3.142,8.85,7.42
2026-07-17T10:01:15.600000+00:00,1.002,1.000,-3.1229,3.142,8.03,7.96
2026-07-17T10:01:15.700000+00:00,1.007,1.000,-3.1217,3.142,6.22,9.72
2026-07-17T10:01:15.800000+00:00,1.003,1.000,3.1352,3.142,10.27,5.70
2026-07-17T10:01:15.900000+00:00,0.929,1.000,-3.1388,3.142,7.68,8.89
2026-07-17T10:01:16+00:00,0.996,1.000,3.1357,3.142,4.63,11.40
2026-07-17T10:01:16.100000+00:00,1.005,1.000,3.1292,3.142,8.42,7.54
2026-07-17T10:01:16.200000+00:00,1.062,1.000,3.1270,3.142,6.12,9.38
2026-07-17T10:01:16.300000+00:00,0.986,1.000,-3.1414,3.142,7.29,8.82
2026-07-17T10:01:16.400000+00:00,0.938,1.000,-3.1345,3.142,8.80,7.69
2026-07-17T10:01:16.500000+00:00,0.981,1.000,3.0975,3.142,6.32,9.83
2026-07-17T10:01:16.600000+00:00,0.968,1.000,3.1311,3.142,9.24,7.02
2026-07-17T10:01:16.700000+00:00,0.991,1.000,3.1336,3.142,9.12,6.96
2026-07-17T10:01:16.800000+00:00,1.025,1.000,-3.1411,3.142,7.23,8.57
2026-07-17T10:01:16.900000+00:00,0.978,1.000,-3.1386,3.142,9.28,6.89
2026-07-17T10:01:17+00:00,0.958,1.000,-3.1258,3.142,8.80,7.53
2026-07-17T10:01:17.100000+00:00,1.027,1.000,3.1373,3.142,6.61,9.17
2026-07-17T10:01:17.200000+00:00,1.023,1.000,3.1211,3.142,7.95,7.86
2026-07-17T10:01:17.300000+00:00,1.028,1.000,-3.1025,3.142,6.53,9.25
2026-07-17T10:01:17.400000+00:00,1.033,1.000,-3.1284,3.142,6.95,8.79
2026-07-17T10:01:17.500000+00:00,1.024,1.000,3.0948,3.142,8.16,7.64
2026-07-17T10:01:17.600000+00:00,0.952,1.000,-3.1360,3.142,7.78,8.61
2026-07-17T10:01:17.700000+00:00,1.009,1.000,3.1041,3.142,6.67,9.26
2026-07-17T10:01:17.800000+00:00,0.966,1.000,3.0976,3.142,7.47,8.81
2026-07-17T10:01:17.900000+00:00,0.981,1.000,-3.1243,3.142,9.52,6.63
2026-07-17T10:01:18+00:00,1.046,1.000,3.1295,3.142,7.78,7.85
2026-07-17T10:01:18.100000+00:00,0.987,1.000,3.0977,3.142,8.69,7.42
2026-07-17T10:01:18.200000+00:00,0.922,1.000,-3.1171,3.142,9.10,7.52
2026-07-17T10:01:18.300000+00:00,0.925,1.000,3.1386,3.142,6.22,10.38
2026-07-17T10:01:18.400000+00:00,0.962,1.000,3.1203,3.142,9.05,7.26
2026-07-17T10:01:18.500000+00:00,0.991,1.000,-3.0871,3.142,7.09,8.98
2026-07-17T10:01:18.600000+00:00,0.961,1.000,3.1185,3.142,9.40,6.91
2026-07-17T10:01:18.700000+00:00,0.999,1.000,-3.0930,3.142,7.61,8.40
2026-07-17T10:01:18.800000+00:00,0.977,1.000,-3.1012,3.142,9.17,7.02
2026-07-17T10:01:18.900000+00:00,1.001,1.000,-3.1377,3.142,8.44,7.55
2026-07-17T10:01:19+00:00,1.037,1.000,3.1105,3.142,7.22,8.49
2026-07-17T10:01:19.100000+00:00,0.961,1.000,3.1191,3.142,9.02,7.29
2026-07-17T10:01:19.200000+00:00,1.048,1.000,3.1042,3.142,8.95,6.67
2026-07-17T10:01:19.300000+00:00,0.985,1.000,3.1290,3.142,9.51,6.61
2026-07-17T10:01:19.400000+00:00,0.962,1.000,3.0947,3.142,7.84,8.47
2026-07-17T10:01:19.500000+00:00,0.991,1.000,-3.1341,3.142,9.13,6.94
2026-07-17T10:01:19.600000+00:00,0.992,1.000,-3.1166,3.142,8.90,7.16
2026-07-17T10:01:19.700000+00:00,0.975,1.000,3.1008,3.142,8.76,7.43
2026-07-17T10:01:19.800000+00:00,1.042,1.000,-3.1414,3.142,7.61,8.05
2026-07-17T10:01:19.900000+00:00,0.948,1.000,3.1299,3.142,6.67,9.75
2026-07-17T10:01:20+00:00,0.798,0.000,3.1358,-1.571,14.45,-2.75
2026-07-17T10:01:20.100000+00:00,0.648,0.000,-3.0736,-1.571,13.74,-2.40
2026-07-17T10:01:20.200000+00:00,0.498,0.000,-3.0060,-1.571,15.76,-2.36
2026-07-17T10:01:20.300000+00:00,0.348,0.000,-2.9428,-1.571,14.73,-2.71
2026-07-17T10:01:20.400000+00:00,0.198,0.000,-2.8962,-1.571,14.64,-3.43
2026-07-17T10:01:20.500000+00:00,0.048,0.000,-2.8317,-1.571,14.39,-2.71
2026-07-17T10:01:20.600000+00:00,0.000,0.000,-2.7899,-1.571,15.40,-2.67
2026-07-17T10:01:20.700000+00:00,0.000,0.000,-2.7185,-1.571,14.71,-2.60
2026-07-17T10:01:20.800000+00:00,0.000,0.000,-2.6703,-1.571,14.89,-3.96
2026-07-17T10:01:20.900000+00:00,0.000,0.000,-2.6294,-1.571,14.69,-3.73
2026-07-17T10:01:21+00:00,0.000,0.000,-2.5609,-1.571,15.17,-3.08
2026-07-17T10:01:21.100000+00:00,0.000,0.000,-2.5213,-1.571,15.45,-3.09
2026-07-17T10:01:21.200000+00:00,0.000,0.000,-2.4594,-1.571,15.00,-3.31
2026-07-17T10:01:21.300000+00:00,0.000,0.000,-2.4317,-1.571,14.65,-3.68
2026-07-17T10:01:21.400000+00:00,0.000,0.000,-2.3475,-1.571,14.50,-2.54
2026-07-17T10:01:21.500000+00:00,0.000,0.000,-2.3008,-1.571,14.74,-3.38
2026-07-17T10:01:21.600000+00:00,0.000,0.000,-2.2358,-1.571,16.48,-3.36
2026-07-17T10:01:21.700000+00:00,0.000,0.000,-2.2249,-1.571,15.33,-2.85
2026-07-17T10:01:21.800000+00:00,0.000,0.000,-2.1663,-1.571,13.98,-2.38
2026-07-17T10:01:21.900000+00:00,0.000,0.000,-2.0994,-1.571,15.43,-3.33
2026-07-17T10:01:22+00:00,0.000,0.000,-2.0397,-1.571,15.81,-2.64
2026-07-17T10:01:22.100000+00:00,0.000,0.000,-1.9932,-1.571,15.46,-2.94
2026-07-17T10:01:22.200000+00:00,0.000,0.000,-1.9464,-1.571,14.56,-2.17
2026-07-17T10:01:22.300000+00:00,0.000,0.000,-1.8710,-1.571,16.26,-3.14
2026-07-17T10:01:22.400000+00:00,0.000,0.000,-1.8562,-1.571,14.61,-3.57
2026-07-17T10:01:22.500000+00:00,0.000,0.000,-1.7671,-1.571,14.53,-2.42
2026-07-17T10:01:22.600000+00:00,0.000,0.000,-1.7072,-1.571,15.72,-2.37
2026-07-17T10:01:22.700000+00:00,0.000,0.000,-1.6808,-1.571,14.86,-3.47
2026-07-17T10:01:22.800000+00:00,0.000,0.000,-1.6344,-1.571,14.41,-4.01
2026-07-17T10:01:22.900000+00:00,0.000,0.000,-1.6067,-1.571,15.26,-3.34
2026-07-17T10:01:23+00:00,0.086,1.000,-1.5559,-1.571,12.96,10.35
2026-07-17T10:01:23.100000+00:00,0.186,1.000,-1.5568,-1.571,11.72,10.80
2026-07-17T10:01:23.200000+00:00,0.228,1.000,-1.6095,-1.571,13.15,9.02
2026-07-17T10:01:23.300000+00:00,0.315,1.000,-1.5800,-1.571,10.21,11.27
2026-07-17T10:01:23.400000+00:00,0.394,1.000,-1.5724,-1.571,11.42,9.43
2026-07-17T10:01:23.500000+00:00,0.454,1.000,-1.5710,-1.571,11.37,9.01
2026-07-17T10:01:23.600000+00:00,0.546,1.000,-1.5698,-1.571,9.31,10.32
2026-07-17T10:01:23.700000+00:00,0.662,1.000,-1.5515,-1.571,9.68,9.03
2026-07-17T10:01:23.800000+00:00,0.720,1.000,-1.5961,-1.571,8.01,10.23
2026-07-17T10:01:23.900000+00:00,0.838,1.000,-1.5550,-1.571,8.52,8.78
2026-07-17T10:01:24+00:00,0.987,1.000,-1.5860,-1.571,7.20,8.91
2026-07-17T10:01:24.100000+00:00,1.002,1.000,-1.5966,-1.571,7.39,8.59
2026-07-17T10:01:24.200000+00:00,1.033,1.000,-1.5039,-1.571,9.60,6.14
2026-07-17T10:01:24.300000+00:00,0.979,1.000,-1.5532,-1.571,9.72,6.45
2026-07-17T10:01:24.400000+00:00,1.023,1.000,-1.5738,-1.571,7.84,7.97
2026-07-17T10:01:24.500000+00:00,1.001,1.000,-1.5422,-1.571,8.11,7.88
2026-07-17T10:01:24.600000+00:00,1.023,1.000,-1.5395,-1.571,7.12,8.70
2026-07-17T10:01:24.700000+00:00,0.972,1.000,-1.5728,-1.571,6.76,9.47
2026-07-17T10:01:24.800000+00:00,1.030,1.000,-1.6034,-1.571,8.29,7.47
2026-07-17T10:01:24.900000+00:00,1.007,1.000,-1.5540,-1.571,9.68,6.26
2026-07-17T10:01:25+00:00,0.958,1.000,-1.5910,-1.571,8.60,7.74
2026-07-17T10:01:25.100000+00:00,0.989,1.000,-1.5875,-1.571,7.92,8.17
2026-07-17T10:01:25.200000+00:00,0.954,1.000,-1.5738,-1.571,8.70,7.67
2026-07-17T10:01:25.300000+00:00,0.933,1.000,-1.6018,-1.571,8.31,8.23
2026-07-17T10:01:25.400000+00:00,0.987,1.000,-1.5627,-1.571,7.35,8.76
2026-07-17T10:01:25.500000+00:00,1.019,1.000,-1.5856,-1.571,8.30,7.55
2026-07-17T10:01:25.600000+00:00,1.034,1.000,-1.5730,-1.571,6.70,9.03
2026-07-17T10:01:25.700000+00:00,0.983,1.000,-1.5549,-1.571,4.62,11.52
2026-07-17T10:01:25.800000+00:00,1.007,1.000,-1.6202,-1.571,9.48,6.46
2026-07-17T10:01:25.900000+00:00,0.968,1.000,-1.5892,-1.571,7.92,8.34
2026-07-17T10:01:26+00:00,1.015,1.000,-1.6290,-1.571,7.54,8.34
2026-07-17T10:01:26.100000+00:00,0.982,1.000,-1.6070,-1.571,7.67,8.47
2026-07-17T10:01:26.200000+00:00,1.030,1.000,-1.5752,-1.571,8.79,6.96
2026-07-17T10:01:26.300000+00:00,1.040,1.000,-1.5295,-1.571,7.33,8.35
2026-07-17T10:01:26.400000+00:00,1.004,1.000,-1.5867,-1.571,8.07,7.91
2026-07-17T10:01:26.500000+00:00,0.899,1.000,-1.5680,-1.571,10.52,6.29
2026-07-17T10:01:26.600000+00:00,0.984,1.000,-1.5906,-1.571,8.62,7.51
2026-07-17T10:01:26.700000+00:00,1.007,1.000,-1.5855,-1.571,8.11,7.83
2026-07-17T10:01:26.800000+00:00,1.004,1.000,-1.5503,-1.571,8.18,7.78
2026-07-17T10:01:26.900000+00:00,0.994,1.000,-1.5995,-1.571,8.68,7.37
2026-07-17T10:01:27+00:00,0.984,1.000,-1.5899,-1.571,7.37,8.76
2026-07-17T10:01:27.100000+00:00,0.984,1.000,-1.5666,-1.571,8.68,7.45
2026-07-17T10:01:27.200000+00:00,0.980,1.000,-1.5832,-1.571,7.45,8.71
2026-07-17T10:01:27.300000+00:00,1.033,1.000,-1.5699,-1.571,8.57,7.17
2026-07-17T10:01:27.400000+00:00,1.042,1.000,-1.5951,-1.571,10.46,5.21
2026-07-17T10:01:27.500000+00:00,0.976,1.000,-1.6136,-1.571,6.03,10.16
2026-07-17T10:01:27.600000+00:00,0.972,1.000,-1.5985,-1.571,9.89,6.33
2026-07-17T10:01:27.700000+00:00,1.061,1.000,-1.5504,-1.571,9.55,5.97
2026-07-17T10:01:27.800000+00:00,0.977,1.000,-1.6156,-1.571,8.51,7.67
2026-07-17T10:01:27.900000+00:00,0.986,1.000,-1.5880,-1.571,8.68,7.43
2026-07-17T10:01:28+00:00,1.030,1.000,-1.5714,-1.571,6.16,9.60
2026-07-17T10:01:28.100000+00:00,1.007,1.000,-1.5570,-1.571,7.67,8.27
2026-07-17T10:01:28.200000+00:00,0.990,1.000,-1.5991,-1.571,9.05,7.03
2026-07-17T10:01:28.300000+00:00,1.041,1.000,-1.5897,-1.571,6.03,9.64
2026-07-17T10:01:28.400000+00:00,1.001,1.000,-1.5172,-1.571,7.33,8.66
2026-07-17T10:01:28.500000+00:00,1.043,1.000,-1.5731,-1.571,7.46,8.19
2026-07-17T10:01:28.600000+00:00,1.029,1.000,-1.5278,-1.571,5.82,9.95
2026-07-17T10:01:28.700000+00:00,1.002,1.000,-1.5968,-1.571,8.43,7.55
2026-07-17T10:01:28.800000+00:00,0.973,1.000,-1.5731,-1.571,7.95,8.27
2026-07-17T10:01:28.900000+00:00,1.026,1.000,-1.5593,-1.571,9.77,6.03
2026-07-17T10:01:29+00:00,0.945,1.000,-1.5795,-1.571,10.21,6.23
2026-07-17T10:01:29.100000+00:00,0.997,1.000,-1.5480,-1.571,5.96,10.07
2026-07-17T10:01:29.200000+00:00,1.022,1.000,-1.5703,-1.571,10.28,5.54
2026-07-17T10:01:29.300000+00:00,1.004,1.000,-1.6026,-1.571,7.86,8.11
2026-07-17T10:01:29.400000+00:00,0.989,1.000,-1.5705,-1.571,7.05,9.04
2026-07-17T10:01:29.500000+00:00,0.973,1.000,-1.5553,-1.571,8.99,7.23
2026-07-17T10:01:29.600000+00:00,0.993,1.000,-1.5592,-1.571,6.71,9.35
2026-07-17T10:01:29.700000+00:00,1.041,1.000,-1.5880,-1.571,8.08,7.59
2026-07-17T10:01:29.800000+00:00,1.020,1.000,-1.5958,-1.571,10.28,5.56
2026-07-17T10:01:29.900000+00:00,0.974,1.000,-1.6172,-1.571,5.76,10.44
2026-07-17T10:01:30+00:00,1.012,1.000,-1.6123,-1.571,7.53,8.38
2026-07-17T10:01:30.100000+00:00,1.000,1.000,-1.5382,-1.571,7.65,8.35
2026-07-17T10:01:30.200000+00:00,0.989,1.000,-1.5669,-1.571,8.08,8.01
2026-07-17T10:01:30.300000+00:00,1.018,1.000,-1.5539,-1.571,7.99,7.86
2026-07-17T10:01:30.400000+00:00,1.026,1.000,-1.5960,-1.571,5.18,10.61
2026-07-17T10:01:30.500000+00:00,1.026,1.000,-1.6012,-1.571,9.47,6.32
2026-07-17T10:01:30.600000+00:00,0.987,1.000,-1.5458,-1.571,8.64,7.46
2026-07-17T10:01:30.700000+00:00,0.980,1.000,-1.5809,-1.571,7.69,8.47
2026-07-17T10:01:30.800000+00:00,1.027,1.000,-1.5712,-1.571,6.72,9.06
2026-07-17T10:01:30.900000+00:00,1.018,1.000,-1.5717,-1.571,7.63,8.22
2026-07-17T10:01:31+00:00,0.994,1.000,-1.6177,-1.571,7.54,8.51
2026-07-17T10:01:31.100000+00:00,1.016,1.000,-1.5875,-1.571,8.38,7.49
2026-07-17T10:01:31.200000+00:00,0.944,1.000,-1.5616,-1.571,8.90,7.55
2026-07-17T10:01:31.300000+00:00,0.944,1.000,-1.5820,-1.571,6.82,9.62
2026-07-17T10:01:31.400000+00:00,1.015,1.000,-1.5949,-1.571,5.81,10.07
2026-07-17T10:01:31.500000+00:00,1.051,1.000,-1.5675,-1.571,9.36,6.23
2026-07-17T10:01:31.600000+00:00,0.952,1.000,-1.5796,-1.571,8.80,7.59
2026-07-17T10:01:31.700000+00:00,1.006,1.000,-1.6078,-1.571,8.21,7.74
2026-07-17T10:01:31.800000+00:00,1.037,1.000,-1.6244,-1.571,7.42,8.28
2026-07-17T10:01:31.900000+00:00,0.999,1.000,-1.5947,-1.571,8.81,7.20
2026-07-17T10:01:32+00:00,0.999,1.000,-1.6173,-1.571,4.78,11.23
2026-07-17T10:01:32.100000+00:00,0.934,1.000,-1.5247,-1.571,6.61,9.91
2026-07-17T10:01:32.200000+00:00,1.063,1.000,-1.5811,-1.571,9.60,5.90
2026-07-17T10:01:32.300000+00:00,0.987,1.000,-1.5976,-1.571,8.42,7.69
2026-07-17T10:01:32.400000+00:00,1.020,1.000,-1.6008,-1.571,6.94,8.91
2026-07-17T10:01:32.500000+00:00,1.016,1.000,-1.5784,-1.571,6.83,9.04
2026-07-17T10:01:32.600000+00:00,1.042,1.000,-1.5893,-1.571,8.83,6.84
2026-07-17T10:01:32.700000+00:00,1.058,1.000,-1.5979,-1.571,6.35,9.19
2026-07-17T10:01:32.800000+00:00,0.929,1.000,-1.5325,-1.571,8.88,7.69
2026-07-17T10:01:32.900000+00:00,1.035,1.000,-1.5638,-1.571,8.04,7.68
2026-07-17T10:01:33+00:00,1.016,1.000,-1.6120,-1.571,9.73,6.14
2026-07-17T10:01:33.100000+00:00,0.946,1.000,-1.5766,-1.571,10.58,5.86
2026-07-17T10:01:33.200000+00:00,0.939,1.000,-1.4967,-1.571,7.55,8.94
2026-07-17T10:01:33.300000+00:00,1.017,1.000,-1.5296,-1.571,7.68,8.19
2026-07-17T10:01:33.400000+00:00,0.975,1.000,-1.5617,-1.571,8.30,7.90
2026-07-17T10:01:33.500000+00:00,0.979,1.000,-1.5637,-1.571,8.63,7.54
2026-07-17T10:01:33.600000+00:00,1.005,1.000,-1.5812,-1.571,10.71,5.26
2026-07-17T10:01:33.700000+00:00,0.997,1.000,-1.5691,-1.571,8.13,7.89
2026-07-17T10:01:33.800000+00:00,1.047,1.000,-1.5907,-1.571,9.00,6.63
2026-07-17T10:01:33.900000+00:00,1.047,1.000,-1.5454,-1.571,7.57,8.05
2026-07-17T10:01:34+00:00,0.975,1.000,-1.5568,-1.571,6.99,9.21
2026-07-17T10:01:34.100000+00:00,0.994,1.000,-1.5277,-1.571,10.10,5.95
2026-07-17T10:01:34.200000+00:00,0.949,1.000,-1.5634,-1.571,9.55,6.86
