[0.000000] (-) TimerEvent: {}
[1.582863] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_shm_transport.h\n'}
[1.582898] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_ssl.h\n'}
[1.582931] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_statistics.h\n'}
[1.582968] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_tcp.h\n'}
[1.583071] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_threadmon.h\n'}
[1.583103] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_time.h\n'}
[1.583133] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_tkmap.h\n'}
[1.583163] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_topic.h\n'}
[1.583191] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_tran.h\n'}
[1.583220] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_typebuilder.h\n'}
[1.583256] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_typelib.h\n'}
[1.583283] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_typelookup.h\n'}
[1.583311] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_typewrap.h\n'}
[1.583494] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_udp.h\n'}
[1.583529] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_vendor.h\n'}
[1.583557] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_vnet.h\n'}
[1.583848] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_wraddrset.h\n'}
[1.584650] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_xqos.h\n'}
[1.585166] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_xt_impl.h\n'}
[1.585458] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_xt_typeinfo.h\n'}
[1.585875] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_xt_typeinfo.idl\n'}
[1.586388] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_xt_typelookup.h\n'}
[1.586517] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_xt_typelookup.idl\n'}
[1.586688] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_xt_typemap.h\n'}
[1.586887] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/ddsi_xt_typemap.idl\n'}
[1.587111] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_addrset.h\n'}
[1.587917] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_bitset.h\n'}
[1.588220] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_bswap.h\n'}
[1.588283] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_ddsi_discovery.h\n'}
[1.588313] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_debmon.h\n'}
[1.588339] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_feature_check.h\n'}
[1.588415] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_freelist.h\n'}
[1.588487] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_gc.h\n'}
[1.588687] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_hbcontrol.h\n'}
[1.588902] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_init.h\n'}
[1.589752] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_inverse_uint32_set.h\n'}
[1.590030] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_lat_estim.h\n'}
[1.590264] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_lease.h\n'}
[1.590625] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_log.h\n'}
[1.591507] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_misc.h\n'}
[1.591789] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_pcap.h\n'}
[1.592031] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_protocol.h\n'}
[1.592271] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_qosmatch.h\n'}
[1.593128] (ament_cmake_export_definitions) CommandEnded: {'returncode': 0}
[1.593837] (ament_cmake_export_definitions) JobProgress: {'identifier': 'ament_cmake_export_definitions', 'progress': 'install'}
[1.593890] (ament_cmake_export_definitions) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/ament_cmake_export_definitions'], 'cwd': '/root/ros2_ws/build/ament_cmake_export_definitions', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/root/ros2_ws/install/ament_package:/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/ament_cmake_export_definitions'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/root/ros2_ws/build/ament_package:/root/ros2_ws/install/ament_package/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/opt/ros/humble')]), 'shell': False}
[1.594543] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_radmin.h\n'}
[1.594776] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_receive.h\n'}
[1.594968] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_rtps.h\n'}
[1.595042] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_sockwaitset.h\n'}
[1.595123] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_thread.h\n'}
[1.595415] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_transmit.h\n'}
[1.596133] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_unused.h\n'}
[1.596721] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_whc.h\n'}
[1.597021] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_xevent.h\n'}
[1.597394] (ament_cmake_python) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[1.598074] (ament_cmake_python) StdoutLine: {'line': b'-- Execute custom install script\n'}
[1.598371] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_index/resource_index/package_run_dependencies/ament_cmake_python\n'}
[1.598669] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_index/resource_index/parent_prefix_path/ament_cmake_python\n'}
[1.598932] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/environment/ament_prefix_path.sh\n'}
[1.598999] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/environment/ament_prefix_path.dsv\n'}
[1.599169] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/environment/path.sh\n'}
[1.599372] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/environment/path.dsv\n'}
[1.600217] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/local_setup.bash\n'}
[1.600628] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/local_setup.sh\n'}
[1.600762] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/local_setup.zsh\n'}
[1.601016] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/local_setup.dsv\n'}
[1.601221] (ament_cmake_python) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/package.dsv\n'}
[1.603986] (-) TimerEvent: {}
[1.604032] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/q_xmsg.h\n'}
[1.604180] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsi/sysdeps.h\n'}
[1.606750] (cyclonedds) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/cyclonedds/include\n'}
[1.607136] (cyclonedds) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/cyclonedds/include/dds\n'}
[1.607283] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/dds.h\n'}
[1.607850] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc\n'}
[1.608006] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_basic_types.h\n'}
[1.608135] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_data_allocator.h\n'}
[1.608774] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_internal_api.h\n'}
[1.608981] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_loan_api.h\n'}
[1.609661] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_opcodes.h\n'}
[1.609756] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[1.609893] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Execute custom install script\n'}
[1.610308] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_index/resource_index/package_run_dependencies/ament_cmake_export_libraries\n'}
[1.610387] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_index/resource_index/parent_prefix_path/ament_cmake_export_libraries\n'}
[1.610445] (ament_cmake_include_directories) CommandEnded: {'returncode': 0}
[1.611036] (ament_cmake_include_directories) JobProgress: {'identifier': 'ament_cmake_include_directories', 'progress': 'install'}
[1.611082] (ament_cmake_include_directories) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/ament_cmake_include_directories'], 'cwd': '/root/ros2_ws/build/ament_cmake_include_directories', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/root/ros2_ws/install/ament_package:/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/ament_cmake_include_directories'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/root/ros2_ws/build/ament_package:/root/ros2_ws/install/ament_package/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/opt/ros/humble')]), 'shell': False}
[1.611519] (ament_cmake_export_include_directories) CommandEnded: {'returncode': 0}
[1.611819] (ament_cmake_export_include_directories) JobProgress: {'identifier': 'ament_cmake_export_include_directories', 'progress': 'install'}
[1.611863] (ament_cmake_export_include_directories) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/ament_cmake_export_include_directories'], 'cwd': '/root/ros2_ws/build/ament_cmake_export_include_directories', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/root/ros2_ws/install/ament_package:/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/ament_cmake_export_include_directories'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/root/ros2_ws/build/ament_package:/root/ros2_ws/install/ament_package/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/opt/ros/humble')]), 'shell': False}
[1.612198] (ament_cmake_version) CommandEnded: {'returncode': 0}
[1.612659] (ament_cmake_version) JobProgress: {'identifier': 'ament_cmake_version', 'progress': 'install'}
